Tweet_ID;Sarcastic;Sentiment
1222127509623406592;Yes;Positive
1246791873001336833;Yes;Positive
1308024333784980866;No;Negative
1222080906392895488;Yes;Positive
1241462864390557702;Yes;Positive
1236926679286718465;No;Positive
1239937811085692930;No;Negative
1228720193209135105;No;Neutral
1317263052237558888;No;Negative
1238199351626924033;No;Neutral
1247571298219446275;Yes;Positive
1264201042188787712;No;Neutral
1331733145672428629;No;Negative
1259598363282022402;No;Neutral
1235244554162507776;Yes;Positive
1250959593775251461;No;Positive
1235039995477381120;No;Neutral
1261012347340107782;Yes;Positive
1222136436587102209;Yes;Positive
1325536991618928643;No;Negative
1297516305210368000;No;Negative
1297127516822556673;Yes;Positive
1261575584762802177;No;Positive
1313809467170597395;Yes;Positive
1298326314911436812;No;Negative
1328012655999803394;Yes;Positive
1239682760681365513;No;Neutral
1305802048118628353;No;Negative
1263131499215425537;Yes;Neutral
1238366205557309440;No;Neutral
1312006577864552450;No;Negative
1241369146480381952;No;Neutral
1233080913510256641;Yes;Positive
1222222781028425729;Yes;Positive
1269687580255289344;Yes;Positive
1344494520036780361;Yes;Neutral
1267024678482317312;Yes;Positive
1239285624886169601;No;Positive
1239908792516710400;Yes;Positive
1371458355421920453;No;Negative
1233453428736741378;Yes;Positive
1307323224179576833;Yes;Positive
1235642809471787008;No;Negative
1235631052389068800;No;Positive
1294430622061142017;Yes;Positive
1245644251796406277;No;Negative
1343370574748148891;No;Neutral
1329676077513026820;Yes;Positive
1243435108444573696;Yes;Positive
1222194867197108230;Yes;Positive
1241829132784320512;Yes;Positive
1328879529413101892;Yes;Positive
1243339833180852226;Yes;Positive
1232750634836856835;Yes;Positive
1260753525392449536;Yes;Neutral
1241581679052980226;No;Neutral
1245762166055145472;Yes;Positive
1242524385484955649;No;Neutral
1249403281576792065;No;Positive
1252708567163027456;No;Positive
1239516969453391873;Yes;Positive
1340634109747983953;No;Negative
1251085738843820032;No;Neutral
1248142521986924544;No;Positive
1236558456355684352;No;Neutral
1235686901438451712;No;Neutral
1305480861354254336;Yes;Positive
1253747100283789312;Yes;Neutral
1398668072831796495;No;Negative
1335420152255310203;No;Negative
1249807906494648321;No;Neutral
1247911830921465858;No;Neutral
1266409795994738696;Yes;Neutral
1315227578060464128;Yes;Positive
1243347300971360258;No;Positive
1262492012391038976;No;Negative
1288600975314432001;No;Positive
1274136150333181952;No;Negative
1240360477856849920;No;Positive
1233200525077815299;Yes;Neutral
1302488521878405120;No;Negative
1239312440086671361;No;Positive
1235653809885437953;No;Neutral
1240223876564598786;No;Positive
1292141892575072257;No;Negative
1245248792603041792;No;Positive
1242853242817712128;No;Positive
1251882046374453251;No;Positive
1266084665468817408;No;Negative
1284606344314728448;Yes;Positive
1267076695481253889;No;Neutral
1262863362884620288;No;Neutral
1232019189310902272;No;Neutral
1240172362659758080;No;Negative
1234177687134121989;Yes;Neutral
1235686206559727623;No;Negative
1222096454442942465;Yes;Positive
1264974589219745795;No;Neutral
1281634564671254528;No;Negative
1259196486178549762;No;Positive
1231886548670521344;Yes;Positive
1302763629293563906;Yes;Positive
1240798226774663169;Yes;Positive
1330945190530588672;Yes;Positive
1239152700786425856;No;Neutral
1249469172272201729;No;Neutral
1239696589712736256;Yes;Positive
1258586897569525760;No;Neutral
1269859286106148864;Yes;Positive
1313552281065922560;Yes;Positive
1257068011690885126;No;Negative
1391903187355840423;No;Neutral
1247748421215117315;No;Positive
1263353945339990017;No;Neutral
1249690705708154880;No;Neutral
1262283896722522112;No;Neutral
1243537977684496384;No;Neutral
1272943619633303552;No;Negative
1233491412789989376;No;Neutral
1297500320411660288;Yes;Positive
1221877995943743489;Yes;Positive
1317842777378881972;No;Neutral
1282831872490442754;No;Negative
1310563444043796480;No;Negative
1245164244573642752;No;Negative
1251481842626318336;No;Neutral
1222163274759909378;Yes;Positive
1261058093770780673;Yes;Neutral
1331049666356393439;No;Negative
1293953282738659328;Yes;Positive
1281376984912756737;No;Negative
1247066838481227776;Yes;Neutral
1275369585362055174;No;Negative
1294993665199308802;No;Negative
1250875867364052996;No;Positive
1327226996397649922;Yes;Positive
1263948046146121731;Yes;Negative
1246912272938733571;Yes;Neutral
1307872765954940226;No;Neutral
1332070308975880818;No;Negative
1242675154217586689;No;Neutral
1255076413302099969;No;Positive
1245685098055454725;No;Negative
1242150187138678785;Yes;Positive
1264753207391260673;No;Neutral
1251757607787941888;No;Positive
1260026036902739968;No;Neutral
1252193875772481538;Yes;Positive
1263169934428864512;No;Negative
1247980958701309961;Yes;Positive
1253476887785099264;No;Negative
1259588390921670657;Yes;Positive
1232720742065852421;Yes;Positive
1330106417194405890;Yes;Positive
1244322959122223104;No;Positive
1249789103467569153;Yes;Positive
1231936709136470016;No;Positive
1285898039518003200;Yes;Negative
1233671504979775488;No;Neutral
1245027082205302784;No;Neutral
1309577733140361216;No;Negative
1261081636852006912;No;Neutral
1235665209446084610;No;Negative
1261082592595578881;Yes;Neutral
1240369134564671490;No;Neutral
1334991806873058929;Yes;Positive
1237912654271975425;No;Neutral
1257357406360698885;No;Neutral
1244056770965901312;Yes;Neutral
1235648651726393345;No;Negative
1240009107156893702;No;Positive
1265100450744991746;No;Negative
1355041356685512246;No;Negative
1292202159644319750;Yes;Positive
1222213557183447040;Yes;Positive
1245338515476566016;No;Neutral
1257456000153587714;No;Neutral
1242148779039625224;No;Negative
1249155247777464321;Yes;Positive
1259417568789626880;No;Neutral
1332971572991014394;No;Neutral
1229101931668307970;No;Neutral
1268830008245661697;No;Neutral
1244726884803452928;Yes;Positive
1249709669456605184;No;Positive
1276383265549680644;No;Negative
1367513385630851124;No;Neutral
1241821588112265219;No;Neutral
1262421221775466496;No;Negative
1222096991217422337;Yes;Positive
1250168497554022404;No;Neutral
1242403835135565825;No;Neutral
1236350949033115651;Yes;Positive
1284293671110803457;Yes;Positive
1314902896190857218;No;Negative
1253290053717184514;Yes;Neutral
1322208817287962626;No;Negative
1302875999462359040;No;Negative
1288388346771841024;No;Negative
1397091954048665411;No;Neutral
1259041327582531584;No;Negative
1249213627351085056;No;Neutral
1383183784884179134;No;Neutral
1239990132989665288;No;Neutral
1246763716089184256;No;Positive
1256257558496587776;Yes;Neutral
1310145016053071872;Yes;Positive
1300576604326633921;No;Neutral
1318984023792898048;No;Negative
1235998718345785348;No;Negative
1257999628676587521;No;Neutral
1266726226586144770;No;Negative
1286442897647308801;Yes;Positive
1245668018866270208;No;Negative
1342067781412040551;No;Neutral
1251190291740143616;No;Neutral
1249411848899825667;No;Positive
1310672835770118144;No;Negative
1375189541282041825;No;Neutral
1241319188842627072;No;Neutral
1253839915537793024;Yes;Neutral
1262022388239171584;No;Positive
1241265044308049920;No;Positive
1330233925797601282;Yes;Positive
1243227486042894338;No;Neutral
1244635667663110151;Yes;Positive
1233167360426639360;No;Neutral
1230863370330480640;No;Neutral
1222453265553657857;Yes;Positive
1270413090803384322;No;Negative
1275153170935791617;No;Positive
1235655822132367361;No;Negative
1258488385410412547;No;Neutral
1251720512562171904;No;Negative
1244939135581851648;No;Neutral
1253798544366018561;Yes;Neutral
1270758895431168012;No;Negative
1393786248171246136;No;Negative
1222257831057010688;Yes;Positive
1254814028477718528;No;Neutral
1244745096949571584;Yes;Neutral
1307091065367912450;Yes;Positive
1264892151525244928;Yes;Positive
1234553082341621766;Yes;Positive
1269335940847341569;No;Negative
1255732737685798913;No;Neutral
1261829132121407488;Yes;Positive
1239906064205860866;No;Positive
1293311172217835521;Yes;Positive
1239291769684197376;Yes;Positive
1357088596021062157;Yes;Positive
1236519973461397505;Yes;Positive
1249338550258196480;No;Positive
1312173870036647937;No;Negative
1322289619355000832;No;Negative
1297666658736250880;Yes;Positive
1385169241922402626;No;Negative
1243537216237899777;Yes;Positive
1251791669617471488;No;Neutral
1297958559485919232;No;Negative
1248128368031268864;No;Negative
1251155637960011781;No;Neutral
1317238306678231046;No;Negative
1266866361701142534;Yes;Positive
1266455620569440260;Yes;Positive
1268011919300050944;Yes;Positive
1310293333412065284;No;Negative
1357440191903249305;Yes;Negative
1300745960706130164;No;Neutral
1265937572074860544;Yes;Positive
1249160632034906113;No;Positive
1270440688057008128;No;Positive
1241149157110243328;No;Neutral
1244298292764250112;No;Neutral
1239607809857261568;Yes;Positive
1238618690050043905;No;Positive
1246447807352930304;No;Neutral
1233417601004511232;No;Neutral
1256553011184353280;Yes;Positive
1232202410858336258;Yes;Neutral
1236276742911860736;Yes;Neutral
1245358055954550795;No;Neutral
1234841268582277120;No;Neutral
1235674898481246239;No;Negative
1256038767087038471;No;Neutral
1275893210464817155;No;Negative
1252157336896049154;Yes;Neutral
1301278602537951232;No;Negative
1271516680355708929;No;Positive
1258224597197107200;No;Neutral
1387669606058803900;No;Negative
1316635072951271424;Yes;Positive
1338707846155086979;No;Neutral
1261447964167254019;No;Neutral
1280118066991464449;No;Negative
1271949739383230465;No;Negative
1252706004502024197;No;Neutral
1269511337492742144;No;Negative
1230843832364826624;No;Neutral
1246087237730795527;No;Positive
1241503381274996738;No;Neutral
1246810084036038658;Yes;Positive
1318934957860016128;No;Negative
1225614750371008513;Yes;Positive
1254233972034371584;No;Neutral
1261549772181131266;No;Neutral
1269309019061174277;No;Negative
1302499131206836225;Yes;Positive
1385981979462120236;Yes;Negative
1387960770946715319;No;Negative
1287591617604591617;Yes;Positive
1267904187481968640;No;Positive
1239961099543470080;No;Positive
1321100569558323201;No;Negative
1255661899942854656;Yes;Neutral
1262558355236761600;Yes;Neutral
1249753187336228864;No;Neutral
1339473139784634176;No;Negative
1264280298293997568;Yes;Positive
1321211824339563455;No;Neutral
1245818853071958020;Yes;Positive
1279960140653965312;Yes;Negative
1230941030477967361;Yes;Neutral
1241171737489932296;Yes;Positive
1222240442365943808;Yes;Positive
1239300853145747456;No;Neutral
1242877821338386435;Yes;Positive
1247360090321100802;Yes;Neutral
1265302929315188738;No;Neutral
1313493711377043467;No;Negative
1249576524384284672;No;Neutral
1284918584553222145;Yes;Positive
1246258674559057923;No;Positive
1265262889524436994;Yes;Positive
1241484940086255616;No;Neutral
1230936149927104512;No;Neutral
1245600160106733570;No;Neutral
1261868886112305153;Yes;Neutral
1252575471985930240;No;Negative
1269478879405707264;No;Negative
1275123806416314370;No;Negative
1237829034135912448;No;Positive
1257721912744202243;No;Negative
1397175180371971059;No;Positive
1235650276310171648;No;Negative
1268713198653517826;No;Neutral
1231284743355994112;No;Neutral
1256919786975625216;Yes;Positive
1256521879751397376;No;Neutral
1242374395999461376;No;Neutral
1260104451379073025;Yes;Positive
1282956830789042178;No;Negative
1251893835740917766;No;Neutral
1316103421964025858;Yes;Positive
1242570028882542596;No;Neutral
1295485733260730368;No;Negative
1242594166204502017;No;Neutral
1249502335824531456;Yes;Positive
1246074243583885313;No;Neutral
1246255355375554560;No;Positive
1234525009701408770;No;Positive
1306764080652791289;No;Neutral
1259493208138092548;No;Positive
1261383750014959617;No;Positive
1309388944736505856;Yes;Positive
1271515873728225280;No;Positive
1266721466038603777;No;Neutral
1257960209844252672;Yes;Neutral
1243469905711808513;No;Neutral
1314687762977742848;No;Negative
1274631951341752320;No;Negative
1239281078923395072;No;Positive
1285346368224206855;No;Positive
1256327269385039872;No;Positive
1382355415891412727;Yes;Positive
1254157575513427969;No;Neutral
1252752080684670977;No;Neutral
1241286797243617285;No;Neutral
1242152520065126403;No;Neutral
1239908530955661312;No;Positive
1237048877003522053;Yes;Neutral
1261977413749223424;Yes;Neutral
1241722296592556032;No;Neutral
1331459402711697911;Yes;Positive
1232427711903289344;No;Neutral
1248562014387142656;Yes;Neutral
1298532281318023168;No;Positive
1240010038695075846;No;Neutral
1266476917106016259;No;Positive
1328789499619536899;Yes;Positive
1240948034734866432;Yes;Positive
1333192592760848786;No;Neutral
1326132361204308775;No;Negative
1269710119987810316;Yes;Positive
1266190033335312384;Yes;Neutral
1262900048616194048;No;Neutral
1243301541064380419;No;Positive
1256315118884962304;No;Negative
1238848573804085252;Yes;Positive
1268873895437840386;No;Neutral
1272210749193060358;Yes;Negative
1255818683206819840;No;Negative
1244012927490940930;No;Positive
1245816249218727936;Yes;Positive
1279981488344367107;Yes;Negative
1253700026448166915;Yes;Neutral
1235528847325622272;Yes;Positive
1309958026179350528;Yes;Positive
1242179105531080705;Yes;Positive
1230937164453752832;Yes;Neutral
1268952889000591360;No;Neutral
1239196952631312384;Yes;Positive
1247892088303136769;No;Positive
1251039552896151557;No;Neutral
1248592475545010176;No;Negative
1255668909002436608;Yes;Neutral
1237791607795089408;Yes;Positive
1231920009112322048;Yes;Neutral
1271546404759121922;No;Positive
1254790762492911622;No;Neutral
1265571210022334464;No;Neutral
1266934580017324033;No;Negative
1240996777664434178;No;Positive
1276103742925025280;Yes;Positive
1262058869171326976;No;Neutral
1237408836270600192;Yes;Positive
1279968320956043264;Yes;Negative
1301367001735221248;No;Negative
1234236173825998855;Yes;Positive
1270334852861235200;No;Negative
1241975940445540357;No;Positive
1253001463623712768;No;Positive
1253032215694491652;Yes;Positive
1271169481604300800;No;Positive
1259033668498132993;No;Neutral
1253692714413154304;Yes;Neutral
1309807688480255609;No;Neutral
1239973196658434049;Yes;Neutral
1336134989755942332;No;Negative
1262060328751415299;No;Positive
1297214149852835841;No;Negative
1232722840090181633;Yes;Positive
1257840643243675648;No;Negative
1240957087296950273;No;Neutral
1293217429708066816;Yes;Positive
1263875730091450368;No;Negative
1260004949875810304;No;Neutral
1250832860841467904;No;Positive
1336920829222499552;Yes;Positive
1249429902165782528;No;Positive
1234391458150526976;Yes;Positive
1254889737812414465;No;Negative
1241416152041099264;No;Neutral
1258285842847670272;No;Negative
1368341112346897794;No;Neutral
1231907062323568640;Yes;Neutral
1254533290985472000;No;Neutral
1264073574660345856;No;Positive
1301589315869388801;Yes;Negative
1239261379808374786;No;Positive
1247645114442354689;No;Positive
1337204150934867021;No;Negative
1264485931106607104;No;Neutral
1261403232594616322;No;Positive
1365046652502055731;No;Negative
1243009038075355136;No;Neutral
1232763614043439104;No;Positive
1242402879018807296;No;Neutral
1287800097623941125;No;Negative
1238394968634527745;No;Neutral
1254557005626425348;No;Negative
1285669723741487105;No;Negative
1250812200505270277;Yes;Positive
1239295137722884098;No;Neutral
1230914029658529792;No;Neutral
1241036974976307202;Yes;Positive
1249093913383706625;Yes;Positive
1254422079635697666;No;Neutral
1249865709104046083;No;Neutral
1331758085703086080;Yes;Positive
1322078587647009905;No;Negative
1241659337543745537;No;Neutral
1263913607634485253;Yes;Positive
1239272699207266316;No;Neutral
1377285379879517245;No;Neutral
1239598038013882368;Yes;Positive
1266388480676040710;No;Neutral
1280890261028188161;Yes;Negative
1325521078786142208;Yes;Positive
1246085268454748160;No;Positive
1280936733106937856;No;Negative
1250119452332625921;Yes;Positive
1252911716083662850;Yes;Positive
1222084051990872064;No;Neutral
1242676916785680384;No;Positive
1242017535559708673;No;Neutral
1230925691199328256;Yes;Neutral
1271907016332709902;No;Negative
1269883277080477699;No;Negative
1396960159598420110;No;Negative
1314166880089890817;No;Negative
1331040522018971648;Yes;Positive
1260921505183076352;No;Neutral
1232707348873056257;Yes;Neutral
1237749232129409024;No;Neutral
1266933762631352320;No;Negative
1239519821018136576;No;Neutral
1355329576578085992;No;Neutral
1219369390912819200;Yes;Positive
1262596867298340871;No;Neutral
1248607047530287104;No;Neutral
1250720915081646080;Yes;Positive
1239545485834280961;No;Positive
1257632826444386306;Yes;Neutral
1398449553157323680;No;Neutral
1228987430289727495;Yes;Neutral
1331280925242650627;Yes;Positive
1235639457879113728;No;Negative
1262490201248673792;Yes;Neutral
1266898441113948160;Yes;Neutral
1243329493906927616;No;Neutral
1240771073899200513;No;Neutral
1241082153003294723;No;Neutral
1263650022543036424;No;Neutral
1222098774673240065;Yes;Positive
1231119507114070016;Yes;Neutral
1223240812139630594;Yes;Positive
1230955233452417026;No;Neutral
1264345682485411847;No;Neutral
1229655870549655552;No;Neutral
1254679275309092864;Yes;Positive
1282968673003724800;No;Positive
1250879296694034434;No;Positive
1253259631260061697;Yes;Neutral
1261653021647409152;Yes;Neutral
1331757375481663488;Yes;Positive
1241020773751566337;Yes;Neutral
1268196534392414209;No;Positive
1237625693451804672;Yes;Positive
1300592182445782330;No;Neutral
1254413684937388032;No;Neutral
1260558738697699330;Yes;Positive
1247616737266237442;No;Negative
1233041352209858564;No;Neutral
1258736798416674816;No;Neutral
1320787104839368101;Yes;Positive
1248663336847208449;No;Negative
1249834099646312448;No;Neutral
1287116847578599424;No;Negative
1267138052318801932;No;Negative
1262720926015258624;Yes;Positive
1275571933032124418;No;Negative
1242315535221690368;No;Neutral
1258448696947154951;No;Positive
1343429444722152043;Yes;Positive
1236632114105389056;Yes;Positive
1297756895193763840;No;Negative
1251445302671925248;No;Neutral
1254388401492590593;No;Neutral
1331062687372103683;Yes;Positive
1229159465829720067;No;Neutral
1330562148750258176;Yes;Positive
1266623825023840256;No;Negative
1253326860315852800;No;Negative
1260691018845949952;No;Positive
1266457014332506112;Yes;Neutral
1252852230375391237;No;Positive
1238251810508492800;Yes;Positive
1313558985702813696;Yes;Positive
1240688808665833472;No;Negative
1245086081940406274;No;Neutral
1279597180278517760;No;Negative
1242449665343315969;No;Positive
1257462538549297153;No;Neutral
1299397183633010691;No;Negative
1259643255785955330;No;Neutral
1264219826425401344;No;Neutral
1318706159210160128;Yes;Positive
1235879059902607367;No;Positive
1235642058003615747;No;Negative
1230961147420999681;No;Neutral
1233064872402915328;No;Neutral
1380756025067978063;No;Neutral
1245294247827431425;No;Neutral
1241208648434622464;No;Neutral
1262117792586874882;No;Positive
1238721312392122368;No;Neutral
1236771680892182530;No;Neutral
1263249053741207552;No;Negative
1268899654600663041;No;Neutral
1236006310908268549;No;Neutral
1236551021687693312;Yes;Positive
1222140520606072833;Yes;Positive
1245412334253805568;No;Negative
1325011262783229953;No;Positive
1222055476621463552;Yes;Positive
1299741637829103618;Yes;Positive
1255672151786520576;Yes;Neutral
1356670747172914354;No;Neutral
1244353817900130304;No;Neutral
1232326566711111681;Yes;Neutral
1242085134154809344;No;Negative
1346459010771212027;No;Positive
1252472589190037505;No;Neutral
1262340781949550592;Yes;Neutral
1234182989908791297;Yes;Positive
1222105116637048832;Yes;Positive
1258878111904681994;No;Neutral
1260725895733673984;No;Negative
1261303958640963585;No;Neutral
1236707228272472065;No;Neutral
1258192375333236736;No;Neutral
1266287229141311489;Yes;Neutral
1334332760699613357;No;Negative
1239900477556482055;No;Neutral
1238385465339842560;No;Neutral
1374835159554200172;No;Negative
1225037588806930432;Yes;Positive
1258127003741552642;No;Neutral
1258322989197729792;No;Neutral
1239618493030563840;Yes;Neutral
1324977607155257344;Yes;Positive
1303518758397902710;Yes;Positive
1255671266209562625;Yes;Neutral
1294677142714888197;No;Negative
1244018266093367297;No;Positive
1304348692216675543;No;Positive
1248242184417148928;No;Neutral
1235524242466312192;Yes;Positive
1247249672072081408;Yes;Neutral
1222489739795795970;Yes;Positive
1316724834454433795;No;Negative
1254842386854936577;No;Neutral
1252320601513103360;No;Positive
1247624036798156801;No;Negative
1344154184038792992;No;Negative
1293685349017956353;No;Negative
1266354877996756992;No;Neutral
1282955507523780609;Yes;Positive
1255170472590876682;No;Negative
1299442555415867392;No;Positive
1314680694946361354;Yes;Positive
1232986015884816394;No;Neutral
1255683810399838209;No;Negative
1241042438627745793;No;Neutral
1238303887829893120;No;Neutral
1329403165498814466;Yes;Negative
1248183518666149889;Yes;Positive
1368805369189634522;No;Neutral
1265273377490563075;No;Negative
1238343608761307136;No;Neutral
1266566182661844993;No;Negative
1285408609753587712;No;Negative
1396802392341923137;Yes;Positive
1246306287001964544;Yes;Positive
1265931117926010880;No;Neutral
1254217277957910528;No;Positive
1244317939345522697;Yes;Positive
1262491108191371270;No;Negative
1388912428941019879;No;Negative
1240664447829540871;Yes;Positive
1242494403345776641;No;Neutral
1222926919836012546;No;Positive
1222045355086356481;Yes;Positive
1247735925540450309;No;Negative
1329292587019218945;No;Negative
1236387808421588992;No;Positive
1238948022647771138;No;Neutral
1260935967898103810;Yes;Neutral
1260158920858820608;No;Neutral
1222119146319753221;Yes;Positive
1231242252049174530;Yes;Neutral
1243364618795245568;No;Neutral
1246130209574789122;No;Positive
1240069893611040768;No;Positive
1270464666930642947;No;Negative
1256330883918790656;No;Neutral
1247502102139736064;No;Neutral
1335403813234025177;No;Negative
1258563724283183105;No;Neutral
1266411192911888386;Yes;Positive
1249265338660933633;No;Neutral
1304700358871183360;No;Negative
1230940645918937088;Yes;Positive
1230939734056325120;Yes;Neutral
1267562142812733441;No;Positive
1244086476092170240;Yes;Neutral
1280064401601634305;Yes;Positive
1265672357609443329;No;Neutral
1244527381152509955;No;Negative
1334051349566710789;No;Neutral
1249631957593530369;No;Neutral
1330817108087877632;Yes;Positive
1246840292046778368;No;Neutral
1256916538789167111;No;Negative
1271432852119453696;No;Negative
1331760000899509173;No;Negative
1270436440057446400;No;Negative
1326901449385709569;Yes;Positive
1297825344267988992;No;Negative
1251018141905412096;No;Neutral
1267143444188798976;Yes;Positive
1329044304736694272;No;Negative
1243286831170572290;No;Negative
1249953319356960768;No;Negative
1243586871852179458;No;Positive
1241355031993032704;No;Neutral
1361374072701014225;No;Neutral
1322210868294225927;No;Negative
1351435403570380475;No;Negative
1307914471962752917;No;Neutral
1258741559203450884;No;Neutral
1238833405552451585;Yes;Positive
1239683080199299072;No;Neutral
1242483978906431495;No;Positive
1265286705151606784;No;Neutral
1249452752629088257;No;Positive
1245613747982364674;No;Negative
1252126209749725184;No;Positive
1235169977671585792;Yes;Neutral
1233732135766446080;No;Neutral
1321359186816521513;Yes;Neutral
1237811077225857025;No;Neutral
1268943389841666054;No;Neutral
1284185426044035072;Yes;Positive
1380309694077786952;No;Neutral
1240974652765343744;No;Neutral
1284172601963749377;No;Negative
1247243706257850374;Yes;Positive
1260208711215255552;Yes;Neutral
1249747976630697985;No;Negative
1387150354824414679;No;Positive
1254237336742899712;No;Neutral
1244907671117008896;No;Neutral
1269814681801306117;Yes;Positive
1313677039254360066;Yes;Positive
1238205087006232577;No;Neutral
1266920067536691201;No;Neutral
1366783328803400688;No;Neutral
1239942912676368384;No;Neutral
1315166422658621440;No;Negative
1241745028533411840;No;Positive
1327573112843027518;Yes;Positive
1267074940869713930;No;Neutral
1266350949423026179;No;Neutral
1305342499872010240;No;Negative
1269907587828535296;No;Positive
1262778529026105346;No;Negative
1255659748051034113;Yes;Neutral
1239231611926974469;No;Positive
1271413499940536321;No;Negative
1318284691221417987;Yes;Negative
1275292458268712960;Yes;Positive
1236613987728535553;No;Neutral
1239657758611378176;Yes;Positive
1235987557831389184;No;Neutral
1242858147536146433;No;Neutral
1328400812335370247;No;Negative
1246003762264707073;No;Negative
1262386220224655367;No;Neutral
1244456493325434882;No;Positive
1241856190545637379;No;Neutral
1223436414597193729;Yes;Positive
1321386240965574657;Yes;Positive
1242435164187308039;Yes;Positive
1241544621282467842;No;Positive
1222082109126402048;Yes;Positive
1242799282492669952;No;Positive
1233028103368331264;Yes;Neutral
1239198459011436547;No;Positive
1332138789276364801;Yes;Positive
1307608647724421120;No;Negative
1266820585918783488;No;Negative
1222109503962873857;Yes;Positive
1343174597145342809;No;Neutral
1235642409968689153;No;Negative
1253081941777227776;No;Neutral
1255663162491392000;No;Negative
1236210451882655746;No;Positive
1274705409572560896;Yes;Positive
1239244177642225664;Yes;Positive
1318271224078831622;No;Negative
1373004768249972681;Yes;Neutral
1365828067608506848;No;Neutral
1249620640136597504;No;Positive
1267451990986145793;Yes;Positive
1245570768903139329;No;Negative
1247723016185942021;No;Positive
1335383673061604642;No;Positive
1235637713178685442;No;Negative
1262266548049383424;No;Neutral
1246310222462947328;No;Negative
1303781246887435774;No;Negative
1250708866012151809;Yes;Neutral
1250205623071002624;No;Positive
1235981428183179264;No;Neutral
1241507077882875909;No;Neutral
1245694842165919745;No;Neutral
1287435261522182144;Yes;Positive
1268313547748118529;No;Negative
1323088798281060354;No;Negative
1269565459638226944;No;Negative
1362246909728984625;No;Negative
1258910755677667334;No;Neutral
1250088512621346816;No;Neutral
1280236167842193408;No;Negative
1292832340746674176;Yes;Positive
1399699567118428960;No;Neutral
1314903284889640961;No;Negative
1313503273819701249;No;Negative
1279998838170935297;Yes;Negative
1256333940844933121;No;Positive
1276495770594824192;No;Negative
1255669102485606406;No;Positive
1294750639772368896;Yes;Positive
1259634868599783427;Yes;Positive
1251868646525284352;No;Neutral
1262507090381287427;No;Negative
1261917970638528513;No;Neutral
1250674396445978625;No;Neutral
1238472841718304770;Yes;Neutral
1292593941381033989;No;Positive
1251579594005757953;Yes;Negative
1262792609673723904;Yes;Positive
1279996828377849858;Yes;Negative
1236382627915075586;No;Neutral
1260962474611916801;Yes;Neutral
1285975527732457472;No;Negative
1253498739886624772;No;Negative
1306771107391975431;Yes;Positive
1268527719521964032;Yes;Positive
1252241043505938434;No;Neutral
1354449192358493255;Yes;Negative
1259196189666394112;No;Neutral
1333939612738121106;No;Negative
1320470868296929286;No;Negative
1272616658335604742;Yes;Positive
1267176740390043648;Yes;Positive
1310126512820466017;No;Neutral
1277410800668413952;No;Negative
1260688979566960641;Yes;Positive
1264975952616001539;Yes;Positive
1255720726893678592;No;Neutral
1238857068028858371;Yes;Neutral
1264462489468784641;No;Neutral
1262583323546787840;Yes;Neutral
1249656179757809665;No;Neutral
1330258509977695208;No;Neutral
1243116207428882432;No;Positive
1243523293107421185;No;Positive
1259701288553644032;No;Negative
1336645833471778816;No;Negative
1314890209029427200;No;Negative
1239386645687910402;No;Positive
1237822898317991937;Yes;Positive
1248915687462100992;No;Neutral
1335166173062300844;No;Negative
1262501011689701383;No;Negative
1242139317281095685;No;Positive
1262688386692853761;No;Negative
1323276520580911112;No;Negative
1376971589244752597;No;Neutral
1315686280802566149;No;Negative
1265792651233841152;Yes;Positive
1328887382665192185;Yes;Positive
1251413785849536512;Yes;Neutral
1259005240352878592;No;Negative
1273815136227254272;No;Negative
1284580167223062530;Yes;Positive
1232353010245918720;Yes;Positive
1233069125330755589;Yes;Neutral
1378641029217944435;No;Negative
1222308372642443266;Yes;Positive
1248022405743853568;Yes;Positive
1246496982878781441;No;Positive
1244090952236630016;Yes;Neutral
1364785555599840682;Yes;Neutral
1268230064300310528;No;Negative
1230875657607008256;Yes;Positive
1250767875197079555;No;Positive
1325876118201765888;No;Negative
1242540820139585541;No;Positive
1241752074641178625;Yes;Positive
1242004861580914688;No;Neutral
1345509235857081747;No;Negative
1316297133579010048;No;Negative
1274189305913782272;No;Negative
1230453309280002049;No;Neutral
1305956808637460480;No;Negative
1289076717169123334;No;Negative
1231083385327693824;No;Neutral
1328573258149539840;No;Negative
1242250091332804616;No;Neutral
1281214977941045248;Yes;Positive
1261793553316904961;No;Neutral
1327703078465739327;No;Negative
1243957144447258624;Yes;Neutral
1254035050502533127;Yes;Positive
1243350628623167488;No;Positive
1230980520324018177;Yes;Neutral
1230953719266758656;No;Neutral
1233497431184113665;Yes;Neutral
1320823793691099136;No;Negative
1252953546712104961;No;Neutral
1243891753897295872;No;Positive
1241299086399213568;Yes;Neutral
1236124734003261441;No;Negative
1241427937796206592;No;Neutral
1324024613559504897;No;Negative
1239999444734656515;No;Positive
1234772029712322560;Yes;Neutral
1230954073777635329;No;Neutral
1239589897679392770;No;Neutral
1231197312455790593;No;Neutral
1246614711635972096;Yes;Positive
1250434544068464644;Yes;Positive
1242481340655775744;No;Neutral
1255671821036371968;Yes;Neutral
1233410541781233664;Yes;Neutral
1244188461390802944;Yes;Positive
1359210899032317705;No;Neutral
1330575082251575296;Yes;Positive
1286326410525769728;No;Negative
1333068195184381954;No;Negative
1249717545122369537;Yes;Positive
1254239103379480577;No;Positive
1259946859214315523;Yes;Positive
1272840287979782144;Yes;Positive
